"event-id","visible","timestamp","location-long","location-lat","comments","external-temperature","gps:fix-type-raw","ground-speed","heading","height-above-ellipsoid","height-raw","sampling-frequency","tag-tech-spec","tag-voltage","transmission-protocol","transmission-timestamp","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","height-above-msl","Tag_year","UK_dep","Ice_arrive_spring","year","ID","Ice_dep_spring","Green_arrive","Green_dep","Ice_arrive_autumn","Green_dep2","Green_arrive2","Acc","date","tag_date","month","trim_data2","Green_arrive3","precip_rate","temp_2m"
16957368251,TRUE,2020-07-01 15:53:30,-51.80289,67.25596,NA,30,"",0,128,705,NA,NA,"",4185,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",674.8417,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-01,"17801_2020-07-01",7,2020-07-11,2020-05-01,1.540933e-05,274.8506
16957370005,TRUE,2020-07-02 07:53:49,-51.80416,67.24346,NA,14,"",0,328,689,NA,NA,"",4149,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",658.7505,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-02,"17801_2020-07-02",7,2020-07-11,2020-05-01,1.193784e-05,274.6018
16957370451,TRUE,2020-07-02 11:53:49,-51.80303,67.2517,NA,38,"",0,324,690,NA,NA,"",4188,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",659.8483,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-02,"17801_2020-07-02",7,2020-07-11,2020-05-01,1.196195e-05,274.6031
16957370894,TRUE,2020-07-02 15:53:50,-51.8023,67.25427,NA,44,"",0,50,712,NA,NA,"",4174,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",681.8437,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-02,"17801_2020-07-02",7,2020-07-11,2020-05-01,3.596951e-06,274.5966
16957372652,TRUE,2020-07-03 07:54:10,-51.80974,67.25322,NA,12,"",0.2777778,23,693,NA,NA,"",4155,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",662.8524,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-03,"17801_2020-07-03",7,2020-07-11,2020-05-01,2.370473e-06,274.0837
16957373091,TRUE,2020-07-03 11:53:50,-51.80226,67.25373,NA,26,"",0,301,677,NA,NA,"",4182,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",646.8445,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-03,"17801_2020-07-03",7,2020-07-11,2020-05-01,2.366091e-06,274.0842
16957373533,TRUE,2020-07-03 15:53:28,-51.80249,67.25388,NA,33,"",0,300,694,NA,NA,"",4188,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",663.8445,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-03,"17801_2020-07-03",7,2020-07-11,2020-05-01,8.056446e-06,274.2749
16957375297,TRUE,2020-07-04 07:53:49,-51.80137,67.24752,NA,20,"",0,261,700,NA,NA,"",4182,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",669.7511,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-04,"17801_2020-07-04",7,2020-07-11,2020-05-01,5.189624e-06,274.16
16957375740,TRUE,2020-07-04 11:53:29,-51.80238,67.25395,NA,17,"",0.2777778,53,687,NA,NA,"",4185,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",656.8443,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-04,"17801_2020-07-04",7,2020-07-11,2020-05-01,5.208497e-06,274.1613
16957376185,TRUE,2020-07-04 15:53:31,-51.80224,67.2542,NA,28,"",0,265,702,NA,NA,"",4185,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",671.8437,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-04,"17801_2020-07-04",7,2020-07-11,2020-05-01,5.174725e-06,274.3241
16957377946,TRUE,2020-07-05 07:53:36,-51.79054,67.2454,NA,24,"",0,8,726,NA,NA,"",4166,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",695.7332,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-05,"17801_2020-07-05",7,2020-07-11,2020-05-01,3.332864e-05,274.6313
16957378389,TRUE,2020-07-05 11:53:24,-51.78907,67.24548,NA,27,"",0,331,679,NA,NA,"",4185,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",648.7312,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-05,"17801_2020-07-05",7,2020-07-11,2020-05-01,3.330655e-05,274.6308
16957378829,TRUE,2020-07-05 15:53:31,-51.79116,67.24534,NA,23,"",0,283,692,NA,NA,"",4185,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",661.734,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-05,"17801_2020-07-05",7,2020-07-11,2020-05-01,4.375137e-05,274.7997
16957380582,TRUE,2020-07-06 07:53:24,-51.8055,67.23972,NA,13,"",0,94,670,NA,NA,"",4146,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",639.7481,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-06,"17801_2020-07-06",7,2020-07-11,2020-05-01,0.0001197318,274.4915
16957381018,TRUE,2020-07-06 11:53:27,-51.80463,67.24334,NA,9,"",0.2777778,0,742,NA,NA,"",4185,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",711.751,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-06,"17801_2020-07-06",7,2020-07-11,2020-05-01,0.0001196717,274.4917
16957381451,TRUE,2020-07-06 15:53:29,-51.78905,67.24832,NA,17,"",0,321,727,NA,NA,"",4179,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",696.7343,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-06,"17801_2020-07-06",7,2020-07-11,2020-05-01,8.335767e-05,274.681
16957383193,TRUE,2020-07-07 07:53:28,-51.80239,67.26241,NA,12,"",0.2777778,197,555,NA,NA,"",4155,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",524.8314,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-07,"17801_2020-07-07",7,2020-07-11,2020-05-01,0.0001866637,274.2746
16957383637,TRUE,2020-07-07 11:53:23,-51.80184,67.26025,NA,22,"",0.2777778,154,699,NA,NA,"",4171,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",668.8341,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-07,"17801_2020-07-07",7,2020-07-11,2020-05-01,0.0001865464,274.2742
16957384074,TRUE,2020-07-07 15:54:19,-51.80188,67.25408,NA,15,"",0,340,717,NA,NA,"",4185,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",686.8436,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-07,"17801_2020-07-07",7,2020-07-11,2020-05-01,6.396123e-05,274.348
16957385811,TRUE,2020-07-08 07:53:24,-51.81036,67.25201,NA,10,"",0,290,684,NA,NA,"",4149,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",653.8549,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-08,"17801_2020-07-08",7,2020-07-11,2020-05-01,0.0001772517,274.4335
16957386249,TRUE,2020-07-08 11:53:21,-51.80244,67.25726,NA,16,"",0,18,695,NA,NA,"",4163,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",664.8393,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-08,"17801_2020-07-08",7,2020-07-11,2020-05-01,0.0001761959,274.4304
16957386684,TRUE,2020-07-08 15:53:40,-51.80252,67.25594,NA,21,"",0,140,700,NA,NA,"",4179,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",669.8414,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-08,"17801_2020-07-08",7,2020-07-11,2020-05-01,0.000118679,274.8539
16957388435,TRUE,2020-07-09 07:53:22,-51.80994,67.25182,NA,10,"",0,94,706,NA,NA,"",4135,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",675.8548,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-09,"17801_2020-07-09",7,2020-07-11,2020-05-01,0.0002284864,275.533
16957388874,TRUE,2020-07-09 11:53:21,-51.80996,67.25218,NA,14,"",0,46,698,NA,NA,"",4141,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",667.8542,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-09,"17801_2020-07-09",7,2020-07-11,2020-05-01,0.000228432,275.5326
16957389319,TRUE,2020-07-09 15:54:24,-51.80034,67.2508,NA,17,"",0.2777778,110,116,NA,NA,"",4174,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",85.8471,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-09,"17801_2020-07-09",7,2020-07-11,2020-05-01,0.000377602,275.5208
16957391039,TRUE,2020-07-10 07:53:21,-51.80949,67.25754,NA,12,"",0,184,691,NA,NA,"",4149,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",660.8456,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-10,"17801_2020-07-10",7,2020-07-11,2020-05-01,0.000181257,273.7831
16957391480,TRUE,2020-07-10 11:53:20,-51.81053,67.25319,NA,21,"",0,15,705,NA,NA,"",4155,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",674.8533,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-10,"17801_2020-07-10",7,2020-07-11,2020-05-01,0.0001811495,273.783
16957391923,TRUE,2020-07-10 15:53:40,-51.80172,67.25111,NA,20,"",0,34,709,NA,NA,"",4171,NA,"","gps","Anser albifrons","17801","17801","Greenland White-fronted Goose tracking",678.848,"17801_2020","2020-04-04","2020-04-06",2020,"17801","2020-04-29","2020-04-30","2020-09-02","2020-09-04",2020-09-01,2020-05-01,"Y",2020-07-10,"17801_2020-07-10",7,2020-07-11,2020-05-01,0.0001049417,273.9742
16957364724,TRUE,2020-06-30 07:58:22,-51.98068,67.26051,NA,17,"",0.8333333,198,705,NA,NA,"",4177,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",675.0066,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-06-30,"190292_2020-06-30",6,2020-07-11,2020-05-01,4.487568e-06,274.238
16957365167,TRUE,2020-06-30 11:58:25,-51.96568,67.25877,NA,12,"",0,120,598,NA,NA,"",4177,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",567.9946,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-06-30,"190292_2020-06-30",6,2020-07-11,2020-05-01,4.501228e-06,274.2366
16957365611,TRUE,2020-06-30 15:59:09,-51.9767,67.26224,NA,23,"",0,178,653,NA,NA,"",4180,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",623.0003,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-06-30,"190292_2020-06-30",6,2020-07-11,2020-05-01,2.390306e-05,275.1593
16957367371,TRUE,2020-07-01 07:58:34,-51.96151,67.26477,NA,13,"",0.2777778,148,610,NA,NA,"",4177,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",579.982,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-01,"190292_2020-07-01",7,2020-07-11,2020-05-01,1.408664e-05,274.6364
16957367813,TRUE,2020-07-01 11:59:32,-51.95032,67.26577,NA,12,"",0.2777778,55,627,NA,NA,"",4169,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",596.9697,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-01,"190292_2020-07-01",7,2020-07-11,2020-05-01,1.404915e-05,274.6361
16957368254,TRUE,2020-07-01 15:58:22,-51.91703,67.26749,NA,37,"",0.2777778,61,635,NA,NA,"",4186,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",604.9349,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-01,"190292_2020-07-01",7,2020-07-11,2020-05-01,1.579292e-05,274.8269
16957370009,TRUE,2020-07-02 07:59:33,-51.9111,67.26691,NA,14,"",0.5555556,349,623,NA,NA,"",4177,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",592.93,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-02,"190292_2020-07-02",7,2020-07-11,2020-05-01,1.256152e-05,274.6145
16957370454,TRUE,2020-07-02 11:58:47,-51.91357,67.26839,NA,14,"",0,355,621,NA,NA,"",4180,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",590.9303,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-02,"190292_2020-07-02",7,2020-07-11,2020-05-01,1.257946e-05,274.6149
16957370897,TRUE,2020-07-02 15:58:29,-51.87525,67.26472,NA,26,"",0.2777778,146,662,NA,NA,"",4183,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",631.8985,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-02,"190292_2020-07-02",7,2020-07-11,2020-05-01,3.233656e-06,274.5839
16957372655,TRUE,2020-07-03 07:59:43,-51.87519,67.24527,NA,13,"",0.2777778,122,725,NA,NA,"",4177,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",694.8544,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-03,"190292_2020-07-03",7,2020-07-11,2020-05-01,2.406488e-06,274.0797
16957373093,TRUE,2020-07-03 11:58:23,-51.87262,67.24181,NA,25,"",0,191,753,NA,NA,"",4183,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",722.8464,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-03,"190292_2020-07-03",7,2020-07-11,2020-05-01,2.402421e-06,274.08
16957373536,TRUE,2020-07-03 15:58:47,-51.87047,67.24339,NA,39,"",0,105,727,NA,NA,"",4186,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",696.8453,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-03,"190292_2020-07-03",7,2020-07-11,2020-05-01,8.214647e-06,274.2872
16957375300,TRUE,2020-07-04 07:58:24,-51.86982,67.24485,NA,18,"",0,232,760,NA,NA,"",4183,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",729.8462,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-04,"190292_2020-07-04",7,2020-07-11,2020-05-01,5.343901e-06,274.1676
16957375744,TRUE,2020-07-04 11:58:23,-51.87029,67.24307,NA,19,"",0,194,758,NA,NA,"",4180,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",727.8447,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-04,"190292_2020-07-04",7,2020-07-11,2020-05-01,5.340316e-06,274.1673
16957376189,TRUE,2020-07-04 15:59:02,-51.87188,67.24206,NA,17,"",0,237,765,NA,NA,"",4183,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",734.8457,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-04,"190292_2020-07-04",7,2020-07-11,2020-05-01,5.268156e-06,274.3338
16957377949,TRUE,2020-07-05 07:58:27,-51.87461,67.24178,NA,13,"",0.2777778,249,843,NA,NA,"",4175,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",812.8493,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-05,"190292_2020-07-05",7,2020-07-11,2020-05-01,3.460759e-05,274.6605
16957378392,TRUE,2020-07-05 11:58:32,-51.87676,67.24197,NA,16,"",0,58,775,NA,NA,"",4183,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",744.8526,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-05,"190292_2020-07-05",7,2020-07-11,2020-05-01,3.464423e-05,274.6612
16957378832,TRUE,2020-07-05 15:58:32,-51.87759,67.24263,NA,18,"",0,227,765,NA,NA,"",4183,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",734.8546,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-05,"190292_2020-07-05",7,2020-07-11,2020-05-01,4.488902e-05,274.8215
16957380585,TRUE,2020-07-06 07:58:36,-51.87096,67.2422,NA,10,"",0,268,768,NA,NA,"",4144,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",737.8445,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-06,"190292_2020-07-06",7,2020-07-11,2020-05-01,0.0001238033,274.5191
16957381021,TRUE,2020-07-06 11:58:26,-51.87074,67.24227,NA,24,"",0,174,766,NA,NA,"",4175,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",735.8443,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-06,"190292_2020-07-06",7,2020-07-11,2020-05-01,0.0001237899,274.519
16957381482,TRUE,2020-07-06 16:14:26,-51.87727,67.24208,NA,12,"",0,82,766,NA,NA,"",4180,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",735.8534,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-06,"190292_2020-07-06",7,2020-07-11,2020-05-01,8.675222e-05,274.7078
16957383196,TRUE,2020-07-07 07:58:57,-51.87427,67.24177,NA,12,"",0,256,760,NA,NA,"",4161,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",729.8488,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-07,"190292_2020-07-07",7,2020-07-11,2020-05-01,0.0001875181,274.2937
16957383640,TRUE,2020-07-07 11:58:27,-51.87049,67.24266,NA,14,"",0,351,770,NA,NA,"",4183,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",739.8444,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-07,"190292_2020-07-07",7,2020-07-11,2020-05-01,0.0001874644,274.2927
16957384075,TRUE,2020-07-07 15:58:28,-51.87163,67.24194,NA,24,"",0,4,755,NA,NA,"",4180,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",724.8452,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-07,"190292_2020-07-07",7,2020-07-11,2020-05-01,6.566591e-05,274.36
16957385814,TRUE,2020-07-08 07:58:47,-51.87307,67.24165,NA,9,"",0,105,812,NA,NA,"",4144,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",781.8469,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-08,"190292_2020-07-08",7,2020-07-11,2020-05-01,0.0001839005,274.4593
16957386252,TRUE,2020-07-08 11:58:31,-51.87138,67.24203,NA,14,"",0,60,766,NA,NA,"",4175,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",735.8449,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-08,"190292_2020-07-08",7,2020-07-11,2020-05-01,0.0001837159,274.4586
16957386688,TRUE,2020-07-08 15:58:39,-51.87318,67.2417,NA,16,"",0,319,737,NA,NA,"",4183,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",706.8471,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-08,"190292_2020-07-08",7,2020-07-11,2020-05-01,0.0001230114,274.8728
16957388439,TRUE,2020-07-09 07:59:32,-51.87408,67.24178,NA,12,"",0,276,805,NA,NA,"",4108,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",774.8485,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-09,"190292_2020-07-09",7,2020-07-11,2020-05-01,0.0002356994,275.579
16957388878,TRUE,2020-07-09 11:58:49,-51.87076,67.24241,NA,15,"",0,21,774,NA,NA,"",4119,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",743.8445,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-09,"190292_2020-07-09",7,2020-07-11,2020-05-01,0.0002353068,275.5765
16957389320,TRUE,2020-07-09 15:58:33,-51.86647,67.24137,NA,15,"",0,234,791,NA,NA,"",4141,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",760.8371,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-09,"190292_2020-07-09",7,2020-07-11,2020-05-01,0.0003826161,275.5515
16957391043,TRUE,2020-07-10 07:58:31,-51.87145,67.24206,NA,7,"",0,66,769,NA,NA,"",4133,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",738.8451,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-10,"190292_2020-07-10",7,2020-07-11,2020-05-01,0.0001793286,273.7995
16957391484,TRUE,2020-07-10 11:58:30,-51.87367,67.24187,NA,10,"",0,270,759,NA,NA,"",4164,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",728.848,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-10,"190292_2020-07-10",7,2020-07-11,2020-05-01,0.0001792664,273.8001
16957391927,TRUE,2020-07-10 15:58:30,-51.87588,67.24554,NA,16,"",0,38,751,NA,NA,"",4177,NA,"","gps","Anser albifrons","190292","190292","Greenland White-fronted Goose tracking",720.8557,"190292_2020","2020-04-04","2020-04-06",2020,"190292","2020-04-29","2020-04-30","2020-09-02","2020-09-03",2020-09-01,2020-05-01,"Y",2020-07-10,"190292_2020-07-10",7,2020-07-11,2020-05-01,0.0001014175,273.9888
